@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute bow_accel numeric
@attribute bow_accel2 {0,1,2,3,4,5}
@attribute volume numeric
@attribute volume2 {0,1,2,3,4,5}
@attribute notes numeric
@attribute notes2 {0,1,2,3,4,5}

@data
5992,'2024/04/24 13:46:29:993',11,-16,-14,2,-0.76,-0.67,0.1,-61,74,10465.136719,0,1,?,?,?,?
5993,'2024/04/24 13:46:29:993',11,-16,-14,2,-0.76,-0.67,0.1,-61,74,10465.136719,0,1,?,?,?,?
5994,'2024/04/24 13:46:29:995',11,-16,-14,2,-0.76,-0.67,0.1,-61,74,10465.136719,0,1,?,?,?,?
5995,'2024/04/24 13:46:30:008',11,-16,-14,2,-0.76,-0.67,0.1,-61,74,10465.136719,0,1,?,?,?,?
5996,'2024/04/24 13:46:30:008',11,-16,-12,2,-0.76,-0.67,0.1,-61,74,10465.136719,0,1,?,?,?,?
5997,'2024/04/24 13:46:30:008',11,-16,-12,1,-0.76,-0.67,0.1,-61,74,10465.136719,0,1,?,?,?,?
5998,'2024/04/24 13:46:30:008',11,-16,-12,1,-0.76,-0.67,0.1,-61,74,10465.136719,0,1,?,?,?,?
5999,'2024/04/24 13:46:30:008',11,-16,-12,1,-0.76,-0.57,0.1,-61,74,10465.136719,0,1,?,?,?,?
6000,'2024/04/24 13:46:30:008',11,-16,-12,1,-0.76,-0.57,0.05,-61,74,10465.136719,0,1,?,?,?,?
6001,'2024/04/24 13:46:30:013',11,-16,-12,1,-0.76,-0.57,0.05,-64,74,10465.136719,0,1,?,?,?,?
6002,'2024/04/24 13:46:30:017',11,-16,-12,1,-0.76,-0.57,0.05,-64,74,10465.136719,0,1,?,?,?,?
6003,'2024/04/24 13:46:30:019',11,-16,-12,1,-0.76,-0.57,0.05,-64,74,10465.136719,0,1,?,?,?,?
6004,'2024/04/24 13:46:30:033',11,-16,-12,1,-0.76,-0.57,0.05,-69,74,10465.136719,0,1,?,?,?,?
6005,'2024/04/24 13:46:30:040',11,-16,-12,1,-0.76,-0.57,0.05,-69,74,10465.136719,0,1,?,?,?,?
6006,'2024/04/24 13:46:30:042',11,-16,-12,1,-0.76,-0.57,0.05,-69,74,10465.136719,0,1,?,?,?,?
6007,'2024/04/24 13:46:30:053',11,-16,-12,1,-0.76,-0.57,0.05,-74,74,10465.136719,0,1,?,?,?,?
6008,'2024/04/24 13:46:30:063',11,-16,-12,1,-0.76,-0.57,0.05,-74,74,10465.136719,0,1,?,?,?,?
6009,'2024/04/24 13:46:30:065',11,-16,-12,1,-0.76,-0.57,0.05,-74,74,10465.136719,0,1,?,?,?,?
6010,'2024/04/24 13:46:30:073',11,-16,-12,1,-0.76,-0.57,0.05,-65,74,10465.136719,0,1,?,?,?,?
6011,'2024/04/24 13:46:30:086',11,-16,-12,1,-0.76,-0.57,0.05,-65,74,10465.136719,0,1,?,?,?,?
6012,'2024/04/24 13:46:30:089',11,-16,-12,1,-0.76,-0.57,0.05,-65,74,10465.136719,0,1,?,?,?,?
6013,'2024/04/24 13:46:30:110',11,-16,-12,1,-0.76,-0.57,0.05,-65,74,10465.136719,0,1,?,?,?,?
6014,'2024/04/24 13:46:30:112',11,-16,-12,1,-0.76,-0.57,0.05,-65,74,10465.136719,0,1,?,?,?,?
6015,'2024/04/24 13:46:30:113',11,-16,-12,1,-0.76,-0.57,0.05,-62,74,10465.136719,0,1,?,?,?,?
6016,'2024/04/24 13:46:30:133',11,-16,-12,1,-0.76,-0.57,0.05,-62,74,10465.136719,0,1,?,?,?,?
6017,'2024/04/24 13:46:30:133',11,-16,-12,1,-0.76,-0.57,0.05,-68,74,10465.136719,0,1,?,?,?,?
6018,'2024/04/24 13:46:30:135',11,-16,-12,1,-0.76,-0.57,0.05,-68,74,10465.136719,0,1,?,?,?,?
6019,'2024/04/24 13:46:30:153',11,-16,-12,1,-0.76,-0.57,0.05,-63,74,10465.136719,0,1,?,?,?,?
6020,'2024/04/24 13:46:30:156',11,-16,-12,1,-0.76,-0.57,0.05,-63,74,10465.136719,0,1,?,?,?,?
6021,'2024/04/24 13:46:30:158',11,-16,-12,1,-0.76,-0.57,0.05,-63,74,10465.136719,0,1,?,?,?,?
6022,'2024/04/24 13:46:30:173',11,-16,-12,1,-0.76,-0.57,0.05,-69,74,10465.136719,0,1,?,?,?,?
6023,'2024/04/24 13:46:30:179',11,-16,-12,1,-0.76,-0.57,0.05,-69,74,10465.136719,0,1,?,?,?,?
6024,'2024/04/24 13:46:30:181',11,-16,-12,1,-0.76,-0.57,0.05,-69,74,10465.136719,0,1,?,?,?,?
6025,'2024/04/24 13:46:30:193',11,-16,-12,1,-0.76,-0.57,0.05,-63,74,10465.136719,0,1,?,?,?,?
6026,'2024/04/24 13:46:30:202',11,-16,-12,1,-0.76,-0.57,0.05,-63,74,10465.136719,0,1,?,?,?,?
6027,'2024/04/24 13:46:30:205',11,-16,-12,1,-0.76,-0.57,0.05,-63,74,10465.136719,0,1,?,?,?,?
6028,'2024/04/24 13:46:30:213',11,-16,-12,1,-0.76,-0.57,0.05,-76,74,10465.136719,0,1,?,?,?,?
6029,'2024/04/24 13:46:30:227',11,-16,-12,1,-0.76,-0.57,0.05,-76,74,10465.136719,0,1,?,?,?,?
6030,'2024/04/24 13:46:30:228',11,-16,-12,1,-0.76,-0.57,0.05,-76,74,10465.136719,0,1,?,?,?,?
6031,'2024/04/24 13:46:30:233',11,-16,-12,1,-0.76,-0.57,0.05,-68,74,10465.136719,0,1,?,?,?,?
6032,'2024/04/24 13:46:30:249',11,-16,-12,1,-0.76,-0.57,0.05,-68,74,10465.136719,0,1,?,?,?,?
6033,'2024/04/24 13:46:30:250',11,-18,-12,1,-0.76,-0.57,0.05,-68,74,10465.136719,0,1,?,?,?,?
6034,'2024/04/24 13:46:30:250',11,-18,-11,1,-0.76,-0.57,0.05,-68,74,10465.136719,0,1,?,?,?,?
6035,'2024/04/24 13:46:30:250',11,-18,-11,2,-0.76,-0.57,0.05,-68,74,10465.136719,0,1,?,?,?,?
6036,'2024/04/24 13:46:30:250',11,-18,-11,2,-0.86,-0.57,0.05,-68,74,10465.136719,0,1,?,?,?,?
6037,'2024/04/24 13:46:30:250',11,-18,-11,2,-0.86,-0.52,0.05,-68,74,10465.136719,0,1,?,?,?,?
6038,'2024/04/24 13:46:30:250',11,-18,-11,2,-0.86,-0.52,0.1,-68,74,10465.136719,0,1,?,?,?,?
6039,'2024/04/24 13:46:30:251',11,-18,-11,2,-0.86,-0.52,0.1,-68,74,10465.136719,0,1,?,?,?,?
6040,'2024/04/24 13:46:30:253',11,-18,-11,2,-0.86,-0.52,0.1,-65,74,10465.136719,0,1,?,?,?,?
6041,'2024/04/24 13:46:30:272',11,-18,-11,2,-0.86,-0.52,0.1,-65,74,10465.136719,0,1,?,?,?,?
6042,'2024/04/24 13:46:30:273',11,-18,-11,2,-0.86,-0.52,0.1,-74,74,10465.136719,0,1,?,?,?,?
6043,'2024/04/24 13:46:30:274',11,-18,-11,2,-0.86,-0.52,0.1,-74,74,10465.136719,0,1,?,?,?,?
6044,'2024/04/24 13:46:30:293',11,-18,-11,2,-0.86,-0.52,0.1,-71,74,10465.136719,0,1,?,?,?,?
6045,'2024/04/24 13:46:30:295',11,-18,-11,2,-0.86,-0.52,0.1,-71,74,10465.136719,0,1,?,?,?,?
6046,'2024/04/24 13:46:30:297',11,-18,-11,2,-0.86,-0.52,0.1,-71,74,10465.136719,0,1,?,?,?,?
6047,'2024/04/24 13:46:30:313',11,-18,-11,2,-0.86,-0.52,0.1,-61,74,10465.136719,0,1,?,?,?,?
6048,'2024/04/24 13:46:30:318',11,-18,-11,2,-0.86,-0.52,0.1,-61,74,10465.136719,0,1,?,?,?,?
6049,'2024/04/24 13:46:30:320',11,-18,-11,2,-0.86,-0.52,0.1,-61,74,10465.136719,0,1,?,?,?,?
6050,'2024/04/24 13:46:30:333',11,-18,-11,2,-0.86,-0.52,0.1,-64,74,10465.136719,0,1,?,?,?,?
6051,'2024/04/24 13:46:30:342',11,-18,-11,2,-0.86,-0.52,0.1,-64,74,10465.136719,0,1,?,?,?,?
6052,'2024/04/24 13:46:30:344',11,-18,-11,2,-0.86,-0.52,0.1,-64,74,10465.136719,0,1,?,?,?,?
6053,'2024/04/24 13:46:30:353',11,-18,-11,2,-0.86,-0.52,0.1,-69,74,10465.136719,0,1,?,?,?,?
6054,'2024/04/24 13:46:30:365',11,-18,-11,2,-0.86,-0.52,0.1,-69,74,10465.136719,0,1,?,?,?,?
6055,'2024/04/24 13:46:30:367',11,-18,-11,2,-0.86,-0.52,0.1,-69,74,10465.136719,0,1,?,?,?,?
6056,'2024/04/24 13:46:30:373',11,-18,-11,2,-0.86,-0.52,0.1,-66,74,10465.136719,0,1,?,?,?,?
6057,'2024/04/24 13:46:30:388',11,-18,-11,2,-0.86,-0.52,0.1,-66,74,10465.136719,0,1,?,?,?,?
6058,'2024/04/24 13:46:30:391',11,-18,-11,2,-0.86,-0.52,0.1,-66,74,10465.136719,0,1,?,?,?,?
6059,'2024/04/24 13:46:30:393',11,-18,-11,2,-0.86,-0.52,0.1,-62,74,10465.136719,0,1,?,?,?,?
6060,'2024/04/24 13:46:30:411',11,-18,-11,2,-0.86,-0.52,0.1,-62,74,10465.136719,0,1,?,?,?,?
6061,'2024/04/24 13:46:30:414',11,-18,-11,2,-0.86,-0.52,0.1,-62,74,10465.136719,0,1,?,?,?,?
6062,'2024/04/24 13:46:30:435',11,-18,-11,2,-0.86,-0.52,0.1,-62,74,10465.136719,0,1,?,?,?,?
6063,'2024/04/24 13:46:30:437',11,-18,-11,2,-0.86,-0.52,0.1,-62,74,10465.136719,0,1,?,?,?,?
6064,'2024/04/24 13:46:30:453',11,-18,-11,2,-0.86,-0.52,0.1,-70,74,10465.136719,0,1,?,?,?,?
6065,'2024/04/24 13:46:30:458',11,-18,-11,2,-0.86,-0.52,0.1,-70,74,10465.136719,0,1,?,?,?,?
6066,'2024/04/24 13:46:30:460',11,-18,-11,2,-0.86,-0.52,0.1,-70,74,10465.136719,0,1,?,?,?,?
6067,'2024/04/24 13:46:30:473',11,-18,-11,2,-0.86,-0.52,0.1,-63,74,10465.136719,0,1,?,?,?,?
6068,'2024/04/24 13:46:30:481',11,-18,-11,2,-0.86,-0.52,0.1,-63,74,10465.136719,0,1,?,?,?,?
6069,'2024/04/24 13:46:30:483',11,-18,-11,2,-0.86,-0.52,0.1,-63,74,10465.136719,0,1,?,?,?,?
6070,'2024/04/24 13:46:30:487',11,-16,-11,2,-0.86,-0.52,0.1,-63,74,10465.136719,0,1,?,?,?,?
6071,'2024/04/24 13:46:30:487',11,-16,-13,2,-0.86,-0.52,0.1,-63,74,10465.136719,0,1,?,?,?,?
6072,'2024/04/24 13:46:30:487',11,-16,-13,-1,-0.86,-0.52,0.1,-63,74,10465.136719,0,1,?,?,?,?
6073,'2024/04/24 13:46:30:487',11,-16,-13,-1,-0.76,-0.52,0.1,-63,74,10465.136719,0,1,?,?,?,?
6074,'2024/04/24 13:46:30:487',11,-16,-13,-1,-0.76,-0.62,0.1,-63,74,10465.136719,0,1,?,?,?,?
6075,'2024/04/24 13:46:30:487',11,-16,-13,-1,-0.76,-0.62,-0.05,-63,74,10465.136719,0,1,?,?,?,?
6076,'2024/04/24 13:46:30:504',11,-16,-13,-1,-0.76,-0.62,-0.05,-63,74,10465.136719,0,1,?,?,?,?
6077,'2024/04/24 13:46:30:506',11,-16,-13,-1,-0.76,-0.62,-0.05,-63,74,10465.136719,0,1,?,?,?,?
6078,'2024/04/24 13:46:30:513',11,-16,-13,-1,-0.76,-0.62,-0.05,-67,74,10465.136719,0,1,?,?,?,?
6079,'2024/04/24 13:46:30:527',11,-16,-13,-1,-0.76,-0.62,-0.05,-67,74,10465.136719,0,1,?,?,?,?
6080,'2024/04/24 13:46:30:529',11,-16,-13,-1,-0.76,-0.62,-0.05,-67,74,10465.136719,0,1,?,?,?,?
6081,'2024/04/24 13:46:30:533',11,-16,-13,-1,-0.76,-0.62,-0.05,-59,74,10465.136719,0,1,?,?,?,?
6082,'2024/04/24 13:46:30:551',11,-16,-13,-1,-0.76,-0.62,-0.05,-59,74,10465.136719,0,1,?,?,?,?
6083,'2024/04/24 13:46:30:553',11,-16,-13,-1,-0.76,-0.62,-0.05,-59,74,10465.136719,0,1,?,?,?,?
6084,'2024/04/24 13:46:30:553',11,-16,-13,-1,-0.76,-0.62,-0.05,-67,74,10465.136719,0,1,?,?,?,?
6085,'2024/04/24 13:46:30:573',11,-16,-13,-1,-0.76,-0.62,-0.05,-72,74,10465.136719,0,1,?,?,?,?
6086,'2024/04/24 13:46:30:574',11,-16,-13,-1,-0.76,-0.62,-0.05,-72,74,10465.136719,0,1,?,?,?,?
6087,'2024/04/24 13:46:30:576',11,-16,-13,-1,-0.76,-0.62,-0.05,-72,74,10465.136719,0,1,?,?,?,?
6088,'2024/04/24 13:46:30:593',11,-16,-13,-1,-0.76,-0.62,-0.05,-59,74,10465.136719,0,1,?,?,?,?
6089,'2024/04/24 13:46:30:597',11,-16,-13,-1,-0.76,-0.62,-0.05,-59,74,10465.136719,0,1,?,?,?,?
6090,'2024/04/24 13:46:30:599',11,-16,-13,-1,-0.76,-0.62,-0.05,-59,74,10465.136719,0,1,?,?,?,?
6091,'2024/04/24 13:46:30:613',11,-16,-13,-1,-0.76,-0.62,-0.05,-70,74,10465.136719,0,1,?,?,?,?
6092,'2024/04/24 13:46:30:620',11,-16,-13,-1,-0.76,-0.62,-0.05,-70,74,10465.136719,0,1,?,?,?,?
6093,'2024/04/24 13:46:30:622',11,-16,-13,-1,-0.76,-0.62,-0.05,-70,74,10465.136719,0,1,?,?,?,?
6094,'2024/04/24 13:46:30:633',11,-16,-13,-1,-0.76,-0.62,-0.05,-67,74,10465.136719,0,1,?,?,?,?
6095,'2024/04/24 13:46:30:643',11,-16,-13,-1,-0.76,-0.62,-0.05,-67,74,10465.136719,0,1,?,?,?,?
6096,'2024/04/24 13:46:30:646',11,-16,-13,-1,-0.76,-0.62,-0.05,-67,74,10465.136719,0,1,?,?,?,?
6097,'2024/04/24 13:46:30:653',11,-16,-13,-1,-0.76,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6098,'2024/04/24 13:46:30:667',11,-16,-13,-1,-0.76,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6099,'2024/04/24 13:46:30:669',11,-16,-13,-1,-0.76,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6100,'2024/04/24 13:46:30:691',11,-16,-13,-1,-0.76,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6101,'2024/04/24 13:46:30:693',11,-16,-13,-1,-0.76,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6102,'2024/04/24 13:46:30:693',11,-16,-13,-1,-0.76,-0.62,-0.05,-73,74,10465.136719,0,1,?,?,?,?
6103,'2024/04/24 13:46:30:714',11,-16,-13,-1,-0.76,-0.62,-0.05,-73,74,10465.136719,0,1,?,?,?,?
6104,'2024/04/24 13:46:30:716',11,-16,-13,-1,-0.76,-0.62,-0.05,-73,74,10465.136719,0,1,?,?,?,?
6105,'2024/04/24 13:46:30:728',11,-17,-13,-1,-0.76,-0.62,-0.05,-73,74,10465.136719,0,1,?,?,?,?
6106,'2024/04/24 13:46:30:728',11,-17,-13,-1,-0.76,-0.62,-0.05,-73,74,10465.136719,0,1,?,?,?,?
6107,'2024/04/24 13:46:30:733',11,-17,-13,-1,-0.76,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6108,'2024/04/24 13:46:30:736',11,-17,-13,-1,-0.76,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6109,'2024/04/24 13:46:30:738',11,-17,-13,-1,-0.76,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6110,'2024/04/24 13:46:30:747',11,-17,-13,1,-0.76,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6111,'2024/04/24 13:46:30:747',11,-17,-13,1,-0.81,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6112,'2024/04/24 13:46:30:747',11,-17,-13,1,-0.81,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6113,'2024/04/24 13:46:30:748',11,-17,-13,1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6114,'2024/04/24 13:46:30:760',11,-17,-13,1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6115,'2024/04/24 13:46:30:762',11,-17,-13,1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6116,'2024/04/24 13:46:30:773',11,-17,-13,1,-0.81,-0.62,0.05,-64,74,10465.136719,0,1,?,?,?,?
6117,'2024/04/24 13:46:30:783',11,-17,-13,1,-0.81,-0.62,0.05,-64,74,10465.136719,0,1,?,?,?,?
6118,'2024/04/24 13:46:30:785',11,-17,-13,1,-0.81,-0.62,0.05,-64,74,10465.136719,0,1,?,?,?,?
6119,'2024/04/24 13:46:30:793',11,-17,-13,1,-0.81,-0.62,0.05,-74,74,10465.136719,0,1,?,?,?,?
6120,'2024/04/24 13:46:30:806',11,-17,-13,1,-0.81,-0.62,0.05,-74,74,10465.136719,0,1,?,?,?,?
6121,'2024/04/24 13:46:30:808',11,-17,-13,1,-0.81,-0.62,0.05,-74,74,10465.136719,0,1,?,?,?,?
6122,'2024/04/24 13:46:30:813',11,-17,-13,1,-0.81,-0.62,0.05,-65,74,10465.136719,0,1,?,?,?,?
6123,'2024/04/24 13:46:30:829',11,-17,-13,1,-0.81,-0.62,0.05,-65,74,10465.136719,0,1,?,?,?,?
6124,'2024/04/24 13:46:30:831',11,-17,-13,1,-0.81,-0.62,0.05,-65,74,10465.136719,0,1,?,?,?,?
6125,'2024/04/24 13:46:30:833',11,-17,-13,1,-0.81,-0.62,0.05,-67,74,10465.136719,0,1,?,?,?,?
6126,'2024/04/24 13:46:30:852',11,-17,-13,1,-0.81,-0.62,0.05,-67,74,10465.136719,0,1,?,?,?,?
6127,'2024/04/24 13:46:30:853',11,-17,-13,1,-0.81,-0.62,0.05,-62,74,10465.136719,0,1,?,?,?,?
6128,'2024/04/24 13:46:30:855',11,-17,-13,1,-0.81,-0.62,0.05,-62,74,10465.136719,0,1,?,?,?,?
6129,'2024/04/24 13:46:30:876',11,-17,-13,1,-0.81,-0.62,0.05,-62,74,10465.136719,0,1,?,?,?,?
6130,'2024/04/24 13:46:30:878',11,-17,-13,1,-0.81,-0.62,0.05,-62,74,10465.136719,0,1,?,?,?,?
6131,'2024/04/24 13:46:30:899',11,-17,-13,1,-0.81,-0.62,0.05,-62,74,10465.136719,0,1,?,?,?,?
6132,'2024/04/24 13:46:30:901',11,-17,-13,1,-0.81,-0.62,0.05,-62,74,10465.136719,0,1,?,?,?,?
6133,'2024/04/24 13:46:30:913',11,-17,-13,1,-0.81,-0.62,0.05,-68,74,10465.136719,0,1,?,?,?,?
6134,'2024/04/24 13:46:30:922',11,-17,-13,1,-0.81,-0.62,0.05,-68,74,10465.136719,0,1,?,?,?,?
6135,'2024/04/24 13:46:30:925',11,-17,-13,1,-0.81,-0.62,0.05,-68,74,10465.136719,0,1,?,?,?,?
6136,'2024/04/24 13:46:30:933',11,-17,-13,1,-0.81,-0.62,0.05,-66,74,10465.136719,0,1,?,?,?,?
6137,'2024/04/24 13:46:30:945',11,-17,-13,1,-0.81,-0.62,0.05,-66,74,10465.136719,0,1,?,?,?,?
6138,'2024/04/24 13:46:30:948',11,-17,-13,1,-0.81,-0.62,0.05,-66,74,10465.136719,0,1,?,?,?,?
6139,'2024/04/24 13:46:30:953',11,-17,-13,1,-0.81,-0.62,0.05,-72,74,10465.136719,0,1,?,?,?,?
6140,'2024/04/24 13:46:30:969',11,-17,-13,1,-0.81,-0.62,0.05,-72,74,10465.136719,0,1,?,?,?,?
6141,'2024/04/24 13:46:30:971',11,-17,-13,1,-0.81,-0.62,0.05,-72,74,10465.136719,0,1,?,?,?,?
6142,'2024/04/24 13:46:30:973',11,-17,-13,1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6143,'2024/04/24 13:46:30:992',11,-17,-13,1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6144,'2024/04/24 13:46:30:993',11,-17,-13,1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6145,'2024/04/24 13:46:30:993',11,-17,-13,1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6146,'2024/04/24 13:46:30:993',11,-17,-13,-1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6147,'2024/04/24 13:46:30:993',11,-17,-13,-1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6148,'2024/04/24 13:46:30:993',11,-17,-13,-1,-0.81,-0.62,0.05,-69,74,10465.136719,0,1,?,?,?,?
6149,'2024/04/24 13:46:30:993',11,-17,-13,-1,-0.81,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6150,'2024/04/24 13:46:30:993',11,-17,-13,-1,-0.81,-0.62,-0.05,-63,74,10465.136719,0,1,?,?,?,?
6151,'2024/04/24 13:46:30:994',11,-17,-13,-1,-0.81,-0.62,-0.05,-63,74,10465.136719,0,1,?,?,?,?
6152,'2024/04/24 13:46:31:013',11,-17,-13,-1,-0.81,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6153,'2024/04/24 13:46:31:016',11,-17,-13,-1,-0.81,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6154,'2024/04/24 13:46:31:017',11,-17,-13,-1,-0.81,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6155,'2024/04/24 13:46:31:033',11,-17,-13,-1,-0.81,-0.62,-0.05,-74,74,10465.136719,0,1,?,?,?,?
6156,'2024/04/24 13:46:31:038',11,-17,-13,-1,-0.81,-0.62,-0.05,-74,74,10465.136719,0,1,?,?,?,?
6157,'2024/04/24 13:46:31:040',11,-17,-13,-1,-0.81,-0.62,-0.05,-74,74,10465.136719,0,1,?,?,?,?
6158,'2024/04/24 13:46:31:053',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6159,'2024/04/24 13:46:31:061',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6160,'2024/04/24 13:46:31:063',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6161,'2024/04/24 13:46:31:085',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6162,'2024/04/24 13:46:31:087',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6163,'2024/04/24 13:46:31:108',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6164,'2024/04/24 13:46:31:110',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6165,'2024/04/24 13:46:31:113',11,-17,-13,-1,-0.81,-0.62,-0.05,-70,74,10465.136719,0,1,?,?,?,?
6166,'2024/04/24 13:46:31:131',11,-17,-13,-1,-0.81,-0.62,-0.05,-70,74,10465.136719,0,1,?,?,?,?
6167,'2024/04/24 13:46:31:133',11,-17,-13,-1,-0.81,-0.62,-0.05,-62,74,10465.136719,0,1,?,?,?,?
6168,'2024/04/24 13:46:31:133',11,-17,-13,-1,-0.81,-0.62,-0.05,-62,74,10465.136719,0,1,?,?,?,?
6169,'2024/04/24 13:46:31:153',11,-17,-13,-1,-0.81,-0.62,-0.05,-72,74,10465.136719,0,1,?,?,?,?
6170,'2024/04/24 13:46:31:154',11,-17,-13,-1,-0.81,-0.62,-0.05,-72,74,10465.136719,0,1,?,?,?,?
6171,'2024/04/24 13:46:31:156',11,-17,-13,-1,-0.81,-0.62,-0.05,-72,74,10465.136719,0,1,?,?,?,?
6172,'2024/04/24 13:46:31:178',11,-17,-13,-1,-0.81,-0.62,-0.05,-72,74,10465.136719,0,1,?,?,?,?
6173,'2024/04/24 13:46:31:181',11,-17,-13,-1,-0.81,-0.62,-0.05,-72,74,10465.136719,0,1,?,?,?,?
6174,'2024/04/24 13:46:31:193',11,-17,-13,-1,-0.81,-0.62,-0.05,-70,74,10465.136719,0,1,?,?,?,?
6175,'2024/04/24 13:46:31:201',11,-17,-13,-1,-0.81,-0.62,-0.05,-70,74,10465.136719,0,1,?,?,?,?
6176,'2024/04/24 13:46:31:203',11,-17,-13,-1,-0.81,-0.62,-0.05,-70,74,10465.136719,0,1,?,?,?,?
6177,'2024/04/24 13:46:31:213',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6178,'2024/04/24 13:46:31:224',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6179,'2024/04/24 13:46:31:226',11,-17,-13,-1,-0.81,-0.62,-0.05,-66,74,10465.136719,0,1,?,?,?,?
6180,'2024/04/24 13:46:31:233',11,-17,-13,-1,-0.81,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6181,'2024/04/24 13:46:31:234',11,-17,-13,-1,-0.81,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6182,'2024/04/24 13:46:31:234',11,-17,-14,-1,-0.81,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6183,'2024/04/24 13:46:31:234',11,-17,-14,2,-0.81,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6184,'2024/04/24 13:46:31:247',11,-17,-14,2,-0.81,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6185,'2024/04/24 13:46:31:250',11,-17,-14,2,-0.81,-0.62,-0.05,-64,74,10465.136719,0,1,?,?,?,?
6186,'2024/04/24 13:46:31:253',11,-17,-14,2,-0.81,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6187,'2024/04/24 13:46:31:254',11,-17,-14,2,-0.81,-0.62,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6188,'2024/04/24 13:46:31:254',11,-17,-14,2,-0.81,-0.67,-0.05,-69,74,10465.136719,0,1,?,?,?,?
6189,'2024/04/24 13:46:31:254',11,-17,-14,2,-0.81,-0.67,0.1,-69,74,10465.136719,0,1,?,?,?,?
6190,'2024/04/24 13:46:31:271',11,-17,-14,2,-0.81,-0.67,0.1,-69,74,10465.136719,0,1,?,?,?,?
6191,'2024/04/24 13:46:31:273',11,-17,-14,2,-0.81,-0.67,0.1,-64,74,10465.136719,0,1,?,?,?,?
6192,'2024/04/24 13:46:31:273',11,-17,-14,2,-0.81,-0.67,0.1,-64,74,10465.136719,0,1,?,?,?,?
6193,'2024/04/24 13:46:31:293',11,-17,-14,2,-0.81,-0.67,0.1,-71,74,10465.136719,0,1,?,?,?,?
6194,'2024/04/24 13:46:31:294',11,-17,-14,2,-0.81,-0.67,0.1,-71,74,10465.136719,0,1,?,?,?,?
6195,'2024/04/24 13:46:31:296',11,-17,-14,2,-0.81,-0.67,0.1,-71,74,10465.136719,0,1,?,?,?,?
6196,'2024/04/24 13:46:31:313',11,-17,-14,2,-0.81,-0.67,0.1,-64,74,10465.136719,0,1,?,?,?,?
